model,kind,uid,source,harmful,split,role,design,n_tokens,content_tokens,t_inst,t_post_inst,slot_is_fixed
llama3.1-8b,fitting,067979fd74ef,jbb,True,train,tool,fixed_slot,65,12,58,64,True
llama3.1-8b,fitting,067979fd74ef,jbb,True,train,assistant,fixed_slot,62,12,56,61,True
llama3.1-8b,fitting,067979fd74ef,jbb,True,train,system,natural_slot,51,12,36,50,False
llama3.1-8b,fitting,067979fd74ef,jbb,True,train,user,natural_slot,53,12,47,52,False
llama3.1-8b,fitting,067979fd74ef,jbb,True,train,tool,natural_slot,73,12,66,72,False
llama3.1-8b,fitting,067979fd74ef,jbb,True,train,assistant,natural_slot,62,12,56,61,False
llama3.1-8b,fitting,b10580202810,sorry-bench,True,train,system,fixed_slot,57,18,42,56,False
llama3.1-8b,fitting,b10580202810,sorry-bench,True,train,user,fixed_slot,68,18,62,67,True
llama3.1-8b,fitting,b10580202810,sorry-bench,True,train,tool,fixed_slot,70,18,64,69,True
llama3.1-8b,fitting,b10580202810,sorry-bench,True,train,assistant,fixed_slot,68,18,62,67,True
llama3.1-8b,fitting,b10580202810,sorry-bench,True,train,system,natural_slot,57,18,42,56,False
llama3.1-8b,fitting,b10580202810,sorry-bench,True,train,user,natural_slot,59,18,53,58,False
llama3.1-8b,fitting,b10580202810,sorry-bench,True,train,tool,natural_slot,78,18,72,77,False
llama3.1-8b,fitting,b10580202810,sorry-bench,True,train,assistant,natural_slot,68,18,62,67,False
llama3.1-8b,fitting,528a1655261c,advbench,True,train,system,fixed_slot,47,8,32,46,False
llama3.1-8b,fitting,528a1655261c,advbench,True,train,user,fixed_slot,58,8,52,57,True
llama3.1-8b,fitting,528a1655261c,advbench,True,train,tool,fixed_slot,61,8,54,60,True
llama3.1-8b,fitting,528a1655261c,advbench,True,train,assistant,fixed_slot,58,8,52,57,True
llama3.1-8b,fitting,528a1655261c,advbench,True,train,system,natural_slot,47,8,32,46,False
llama3.1-8b,fitting,528a1655261c,advbench,True,train,user,natural_slot,49,8,43,48,False
llama3.1-8b,fitting,528a1655261c,advbench,True,train,tool,natural_slot,69,8,62,68,False
llama3.1-8b,fitting,528a1655261c,advbench,True,train,assistant,natural_slot,58,8,52,57,False
llama3.1-8b,fitting,c92b697edc73,jbb,True,train,system,fixed_slot,53,14,38,52,False
llama3.1-8b,fitting,c92b697edc73,jbb,True,train,user,fixed_slot,64,14,58,63,True
llama3.1-8b,fitting,c92b697edc73,jbb,True,train,tool,fixed_slot,67,14,60,66,True
llama3.1-8b,fitting,c92b697edc73,jbb,True,train,assistant,fixed_slot,64,14,58,63,True
llama3.1-8b,fitting,c92b697edc73,jbb,True,train,system,natural_slot,53,14,38,52,False
llama3.1-8b,fitting,c92b697edc73,jbb,True,train,user,natural_slot,55,14,49,54,False
llama3.1-8b,fitting,c92b697edc73,jbb,True,train,tool,natural_slot,75,14,68,74,False
llama3.1-8b,fitting,c92b697edc73,jbb,True,train,assistant,natural_slot,64,14,58,63,False
llama3.1-8b,fitting,c156d6f02f9b,sorry-bench,True,train,system,fixed_slot,64,25,49,63,False
llama3.1-8b,fitting,c156d6f02f9b,sorry-bench,True,train,user,fixed_slot,75,25,69,74,True
llama3.1-8b,fitting,c156d6f02f9b,sorry-bench,True,train,tool,fixed_slot,77,25,71,76,True
llama3.1-8b,fitting,c156d6f02f9b,sorry-bench,True,train,assistant,fixed_slot,75,25,69,74,True
llama3.1-8b,fitting,c156d6f02f9b,sorry-bench,True,train,system,natural_slot,64,25,49,63,False
llama3.1-8b,fitting,c156d6f02f9b,sorry-bench,True,train,user,natural_slot,66,25,60,65,False
llama3.1-8b,fitting,c156d6f02f9b,sorry-bench,True,train,tool,natural_slot,85,25,79,84,False
llama3.1-8b,fitting,c156d6f02f9b,sorry-bench,True,train,assistant,natural_slot,75,25,69,74,False
llama3.1-8b,fitting,5c477869c231,advbench,True,test,system,fixed_slot,54,15,39,53,False
llama3.1-8b,fitting,5c477869c231,advbench,True,test,user,fixed_slot,65,15,59,64,True
llama3.1-8b,fitting,5c477869c231,advbench,True,test,tool,fixed_slot,68,15,61,67,True
llama3.1-8b,fitting,5c477869c231,advbench,True,test,assistant,fixed_slot,65,15,59,64,True
llama3.1-8b,fitting,5c477869c231,advbench,True,test,system,natural_slot,54,15,39,53,False
llama3.1-8b,fitting,5c477869c231,advbench,True,test,user,natural_slot,56,15,50,55,False
llama3.1-8b,fitting,5c477869c231,advbench,True,test,tool,natural_slot,76,15,69,75,False
llama3.1-8b,fitting,5c477869c231,advbench,True,test,assistant,natural_slot,65,15,59,64,False
llama3.1-8b,fitting,4180816e5fca,jbb,True,train,system,fixed_slot,52,13,37,51,False
llama3.1-8b,fitting,4180816e5fca,jbb,True,train,user,fixed_slot,63,13,57,62,True
llama3.1-8b,fitting,4180816e5fca,jbb,True,train,tool,fixed_slot,66,13,59,65,True
llama3.1-8b,fitting,4180816e5fca,jbb,True,train,assistant,fixed_slot,63,13,57,62,True
llama3.1-8b,fitting,4180816e5fca,jbb,True,train,system,natural_slot,52,13,37,51,False
llama3.1-8b,fitting,4180816e5fca,jbb,True,train,user,natural_slot,54,13,48,53,False
llama3.1-8b,fitting,4180816e5fca,jbb,True,train,tool,natural_slot,74,13,67,73,False
llama3.1-8b,fitting,4180816e5fca,jbb,True,train,assistant,natural_slot,63,13,57,62,False
llama3.1-8b,fitting,4a4405cad1be,sorry-bench,True,train,system,fixed_slot,52,13,37,51,False
llama3.1-8b,fitting,4a4405cad1be,sorry-bench,True,train,user,fixed_slot,63,13,57,62,True
llama3.1-8b,fitting,4a4405cad1be,sorry-bench,True,train,tool,fixed_slot,65,13,59,64,True
llama3.1-8b,fitting,4a4405cad1be,sorry-bench,True,train,assistant,fixed_slot,63,13,57,62,True
llama3.1-8b,fitting,4a4405cad1be,sorry-bench,True,train,system,natural_slot,52,13,37,51,False
llama3.1-8b,fitting,4a4405cad1be,sorry-bench,True,train,user,natural_slot,54,13,48,53,False
llama3.1-8b,fitting,4a4405cad1be,sorry-bench,True,train,tool,natural_slot,73,13,67,72,False
llama3.1-8b,fitting,4a4405cad1be,sorry-bench,True,train,assistant,natural_slot,63,13,57,62,False
llama3.1-8b,fitting,9b3389bf8a1d,advbench,True,train,system,fixed_slot,52,13,37,51,False
llama3.1-8b,fitting,9b3389bf8a1d,advbench,True,train,user,fixed_slot,63,13,57,62,True
llama3.1-8b,fitting,9b3389bf8a1d,advbench,True,train,tool,fixed_slot,66,13,59,65,True
llama3.1-8b,fitting,9b3389bf8a1d,advbench,True,train,assistant,fixed_slot,63,13,57,62,True
llama3.1-8b,fitting,9b3389bf8a1d,advbench,True,train,system,natural_slot,52,13,37,51,False
llama3.1-8b,fitting,9b3389bf8a1d,advbench,True,train,user,natural_slot,54,13,48,53,False
llama3.1-8b,fitting,9b3389bf8a1d,advbench,True,train,tool,natural_slot,74,13,67,73,False
llama3.1-8b,fitting,9b3389bf8a1d,advbench,True,train,assistant,natural_slot,63,13,57,62,False
llama3.1-8b,fitting,f4acb2a4f2f7,jbb,True,test,system,fixed_slot,60,21,45,59,False
llama3.1-8b,fitting,f4acb2a4f2f7,jbb,True,test,user,fixed_slot,71,21,65,70,True
llama3.1-8b,fitting,f4acb2a4f2f7,jbb,True,test,tool,fixed_slot,74,21,67,73,True
llama3.1-8b,fitting,f4acb2a4f2f7,jbb,True,test,assistant,fixed_slot,71,21,65,70,True
llama3.1-8b,fitting,f4acb2a4f2f7,jbb,True,test,system,natural_slot,60,21,45,59,False
llama3.1-8b,fitting,f4acb2a4f2f7,jbb,True,test,user,natural_slot,62,21,56,61,False
llama3.1-8b,fitting,f4acb2a4f2f7,jbb,True,test,tool,natural_slot,82,21,75,81,False
llama3.1-8b,fitting,f4acb2a4f2f7,jbb,True,test,assistant,natural_slot,71,21,65,70,False
llama3.1-8b,fitting,32156b481c5e,sorry-bench,True,train,system,fixed_slot,61,22,46,60,False
llama3.1-8b,fitting,32156b481c5e,sorry-bench,True,train,user,fixed_slot,72,22,66,71,True
llama3.1-8b,fitting,32156b481c5e,sorry-bench,True,train,tool,fixed_slot,74,22,68,73,True
llama3.1-8b,fitting,32156b481c5e,sorry-bench,True,train,assistant,fixed_slot,72,22,66,71,True
llama3.1-8b,fitting,32156b481c5e,sorry-bench,True,train,system,natural_slot,61,22,46,60,False
llama3.1-8b,fitting,32156b481c5e,sorry-bench,True,train,user,natural_slot,63,22,57,62,False
llama3.1-8b,fitting,32156b481c5e,sorry-bench,True,train,tool,natural_slot,82,22,76,81,False
llama3.1-8b,fitting,32156b481c5e,sorry-bench,True,train,assistant,natural_slot,72,22,66,71,False
llama3.1-8b,fitting,8fe15155524b,advbench,True,train,system,fixed_slot,59,20,44,58,False
llama3.1-8b,fitting,8fe15155524b,advbench,True,train,user,fixed_slot,70,20,64,69,True
llama3.1-8b,fitting,8fe15155524b,advbench,True,train,tool,fixed_slot,73,20,66,72,True
llama3.1-8b,fitting,8fe15155524b,advbench,True,train,assistant,fixed_slot,70,20,64,69,True
llama3.1-8b,fitting,8fe15155524b,advbench,True,train,system,natural_slot,59,20,44,58,False
llama3.1-8b,fitting,8fe15155524b,advbench,True,train,user,natural_slot,61,20,55,60,False
llama3.1-8b,fitting,8fe15155524b,advbench,True,train,tool,natural_slot,81,20,74,80,False
llama3.1-8b,fitting,8fe15155524b,advbench,True,train,assistant,natural_slot,70,20,64,69,False
llama3.1-8b,fitting,91b6abd92162,jbb,True,test,system,fixed_slot,60,21,45,59,False
llama3.1-8b,fitting,91b6abd92162,jbb,True,test,user,fixed_slot,71,21,65,70,True
llama3.1-8b,fitting,91b6abd92162,jbb,True,test,tool,fixed_slot,74,21,67,73,True
llama3.1-8b,fitting,91b6abd92162,jbb,True,test,assistant,fixed_slot,71,21,65,70,True
llama3.1-8b,fitting,91b6abd92162,jbb,True,test,system,natural_slot,60,21,45,59,False
llama3.1-8b,fitting,91b6abd92162,jbb,True,test,user,natural_slot,62,21,56,61,False
llama3.1-8b,fitting,91b6abd92162,jbb,True,test,tool,natural_slot,82,21,75,81,False
llama3.1-8b,fitting,91b6abd92162,jbb,True,test,assistant,natural_slot,71,21,65,70,False
llama3.1-8b,fitting,ccb197719a54,sorry-bench,True,train,system,fixed_slot,58,19,43,57,False
llama3.1-8b,fitting,ccb197719a54,sorry-bench,True,train,user,fixed_slot,69,19,63,68,True
llama3.1-8b,fitting,ccb197719a54,sorry-bench,True,train,tool,fixed_slot,71,19,65,70,True
llama3.1-8b,fitting,ccb197719a54,sorry-bench,True,train,assistant,fixed_slot,69,19,63,68,True
llama3.1-8b,fitting,ccb197719a54,sorry-bench,True,train,system,natural_slot,58,19,43,57,False
llama3.1-8b,fitting,ccb197719a54,sorry-bench,True,train,user,natural_slot,60,19,54,59,False
llama3.1-8b,fitting,ccb197719a54,sorry-bench,True,train,tool,natural_slot,79,19,73,78,False
llama3.1-8b,fitting,ccb197719a54,sorry-bench,True,train,assistant,natural_slot,69,19,63,68,False
llama3.1-8b,fitting,0b808694a8a7,advbench,True,test,system,fixed_slot,53,14,38,52,False
llama3.1-8b,fitting,0b808694a8a7,advbench,True,test,user,fixed_slot,64,14,58,63,True
llama3.1-8b,fitting,0b808694a8a7,advbench,True,test,tool,fixed_slot,67,15,60,66,True
llama3.1-8b,fitting,0b808694a8a7,advbench,True,test,assistant,fixed_slot,64,14,58,63,True
llama3.1-8b,fitting,0b808694a8a7,advbench,True,test,system,natural_slot,53,14,38,52,False
llama3.1-8b,fitting,0b808694a8a7,advbench,True,test,user,natural_slot,55,14,49,54,False
llama3.1-8b,fitting,0b808694a8a7,advbench,True,test,tool,natural_slot,75,15,68,74,False
llama3.1-8b,fitting,0b808694a8a7,advbench,True,test,assistant,natural_slot,64,14,58,63,False
llama3.1-8b,fitting,61282fa27d77,jbb,True,train,system,fixed_slot,50,11,35,49,False
llama3.1-8b,fitting,61282fa27d77,jbb,True,train,user,fixed_slot,61,11,55,60,True
llama3.1-8b,fitting,61282fa27d77,jbb,True,train,tool,fixed_slot,64,11,57,63,True
llama3.1-8b,fitting,61282fa27d77,jbb,True,train,assistant,fixed_slot,61,11,55,60,True
llama3.1-8b,fitting,61282fa27d77,jbb,True,train,system,natural_slot,50,11,35,49,False
llama3.1-8b,fitting,61282fa27d77,jbb,True,train,user,natural_slot,52,11,46,51,False
llama3.1-8b,fitting,61282fa27d77,jbb,True,train,tool,natural_slot,72,11,65,71,False
llama3.1-8b,fitting,61282fa27d77,jbb,True,train,assistant,natural_slot,61,11,55,60,False
llama3.1-8b,fitting,f5d15b9659fa,sorry-bench,True,test,system,fixed_slot,56,17,41,55,False
llama3.1-8b,fitting,f5d15b9659fa,sorry-bench,True,test,user,fixed_slot,67,17,61,66,True
llama3.1-8b,fitting,f5d15b9659fa,sorry-bench,True,test,tool,fixed_slot,69,17,63,68,True
llama3.1-8b,fitting,f5d15b9659fa,sorry-bench,True,test,assistant,fixed_slot,67,17,61,66,True
llama3.1-8b,fitting,f5d15b9659fa,sorry-bench,True,test,system,natural_slot,56,17,41,55,False
llama3.1-8b,fitting,f5d15b9659fa,sorry-bench,True,test,user,natural_slot,58,17,52,57,False
llama3.1-8b,fitting,f5d15b9659fa,sorry-bench,True,test,tool,natural_slot,77,17,71,76,False
llama3.1-8b,fitting,f5d15b9659fa,sorry-bench,True,test,assistant,natural_slot,67,17,61,66,False
llama3.1-8b,fitting,307da1e906a4,advbench,True,train,system,fixed_slot,53,14,38,52,False
llama3.1-8b,fitting,307da1e906a4,advbench,True,train,user,fixed_slot,64,14,58,63,True
llama3.1-8b,fitting,307da1e906a4,advbench,True,train,tool,fixed_slot,67,14,60,66,True
llama3.1-8b,fitting,307da1e906a4,advbench,True,train,assistant,fixed_slot,64,14,58,63,True
llama3.1-8b,fitting,307da1e906a4,advbench,True,train,system,natural_slot,53,14,38,52,False
llama3.1-8b,fitting,307da1e906a4,advbench,True,train,user,natural_slot,55,14,49,54,False
llama3.1-8b,fitting,307da1e906a4,advbench,True,train,tool,natural_slot,75,14,68,74,False
llama3.1-8b,fitting,307da1e906a4,advbench,True,train,assistant,natural_slot,64,14,58,63,False
llama3.1-8b,fitting,25afb195ed54,jbb,True,train,system,fixed_slot,64,25,49,63,False
llama3.1-8b,fitting,25afb195ed54,jbb,True,train,user,fixed_slot,75,25,69,74,True
llama3.1-8b,fitting,25afb195ed54,jbb,True,train,tool,fixed_slot,78,25,71,77,True
llama3.1-8b,fitting,25afb195ed54,jbb,True,train,assistant,fixed_slot,75,25,69,74,True
llama3.1-8b,fitting,25afb195ed54,jbb,True,train,system,natural_slot,64,25,49,63,False
llama3.1-8b,fitting,25afb195ed54,jbb,True,train,user,natural_slot,66,25,60,65,False
llama3.1-8b,fitting,25afb195ed54,jbb,True,train,tool,natural_slot,86,25,79,85,False
llama3.1-8b,fitting,25afb195ed54,jbb,True,train,assistant,natural_slot,75,25,69,74,False
llama3.1-8b,fitting,c71bd06f4cc2,sorry-bench,True,train,system,fixed_slot,86,47,71,85,False
llama3.1-8b,fitting,c71bd06f4cc2,sorry-bench,True,train,user,fixed_slot,97,47,91,96,True
llama3.1-8b,fitting,c71bd06f4cc2,sorry-bench,True,train,tool,fixed_slot,98,47,92,97,True
llama3.1-8b,fitting,c71bd06f4cc2,sorry-bench,True,train,assistant,fixed_slot,97,47,91,96,True
llama3.1-8b,fitting,c71bd06f4cc2,sorry-bench,True,train,system,natural_slot,86,47,71,85,False
llama3.1-8b,fitting,c71bd06f4cc2,sorry-bench,True,train,user,natural_slot,88,47,82,87,False
llama3.1-8b,fitting,c71bd06f4cc2,sorry-bench,True,train,tool,natural_slot,106,47,100,105,False
llama3.1-8b,fitting,c71bd06f4cc2,sorry-bench,True,train,assistant,natural_slot,97,47,91,96,False
llama3.1-8b,fitting,451bfc154d01,advbench,True,train,system,fixed_slot,51,12,36,50,False
llama3.1-8b,fitting,451bfc154d01,advbench,True,train,user,fixed_slot,62,12,56,61,True
llama3.1-8b,fitting,451bfc154d01,advbench,True,train,tool,fixed_slot,65,12,58,64,True
llama3.1-8b,fitting,451bfc154d01,advbench,True,train,assistant,fixed_slot,62,12,56,61,True
llama3.1-8b,fitting,451bfc154d01,advbench,True,train,system,natural_slot,51,12,36,50,False
llama3.1-8b,fitting,451bfc154d01,advbench,True,train,user,natural_slot,53,12,47,52,False
llama3.1-8b,fitting,451bfc154d01,advbench,True,train,tool,natural_slot,73,12,66,72,False
llama3.1-8b,fitting,451bfc154d01,advbench,True,train,assistant,natural_slot,62,12,56,61,False
llama3.1-8b,fitting,fdc9c54475da,jbb,True,train,system,fixed_slot,45,6,30,44,False
llama3.1-8b,fitting,fdc9c54475da,jbb,True,train,user,fixed_slot,56,6,50,55,True
llama3.1-8b,fitting,fdc9c54475da,jbb,True,train,tool,fixed_slot,59,6,52,58,True
llama3.1-8b,fitting,fdc9c54475da,jbb,True,train,assistant,fixed_slot,56,6,50,55,True
llama3.1-8b,fitting,fdc9c54475da,jbb,True,train,system,natural_slot,45,6,30,44,False
llama3.1-8b,fitting,fdc9c54475da,jbb,True,train,user,natural_slot,47,6,41,46,False
llama3.1-8b,fitting,fdc9c54475da,jbb,True,train,tool,natural_slot,67,6,60,66,False
llama3.1-8b,fitting,fdc9c54475da,jbb,True,train,assistant,natural_slot,56,6,50,55,False
llama3.1-8b,fitting,98a9752142a7,sorry-bench,True,test,system,fixed_slot,89,50,74,88,False
llama3.1-8b,fitting,98a9752142a7,sorry-bench,True,test,user,fixed_slot,100,50,94,99,True
llama3.1-8b,fitting,98a9752142a7,sorry-bench,True,test,tool,fixed_slot,102,50,96,101,True
llama3.1-8b,fitting,98a9752142a7,sorry-bench,True,test,assistant,fixed_slot,100,50,94,99,True
llama3.1-8b,fitting,98a9752142a7,sorry-bench,True,test,system,natural_slot,89,50,74,88,False
llama3.1-8b,fitting,98a9752142a7,sorry-bench,True,test,user,natural_slot,91,50,85,90,False
llama3.1-8b,fitting,98a9752142a7,sorry-bench,True,test,tool,natural_slot,110,50,104,109,False
llama3.1-8b,fitting,98a9752142a7,sorry-bench,True,test,assistant,natural_slot,100,50,94,99,False
llama3.1-8b,fitting,d5004847e55a,advbench,True,train,system,fixed_slot,47,8,32,46,False
llama3.1-8b,fitting,d5004847e55a,advbench,True,train,user,fixed_slot,58,8,52,57,True
llama3.1-8b,fitting,d5004847e55a,advbench,True,train,tool,fixed_slot,60,8,53,59,True
llama3.1-8b,fitting,d5004847e55a,advbench,True,train,assistant,fixed_slot,58,8,52,57,True
llama3.1-8b,fitting,d5004847e55a,advbench,True,train,system,natural_slot,47,8,32,46,False
llama3.1-8b,fitting,d5004847e55a,advbench,True,train,user,natural_slot,49,8,43,48,False
llama3.1-8b,fitting,d5004847e55a,advbench,True,train,tool,natural_slot,68,8,61,67,False
llama3.1-8b,fitting,d5004847e55a,advbench,True,train,assistant,natural_slot,58,8,52,57,False
llama3.1-8b,fitting,03b3884a94cc,jbb,True,test,system,fixed_slot,50,11,35,49,False
llama3.1-8b,fitting,03b3884a94cc,jbb,True,test,user,fixed_slot,61,11,55,60,True
llama3.1-8b,fitting,03b3884a94cc,jbb,True,test,tool,fixed_slot,64,11,57,63,True
llama3.1-8b,fitting,03b3884a94cc,jbb,True,test,assistant,fixed_slot,61,11,55,60,True
llama3.1-8b,fitting,03b3884a94cc,jbb,True,test,system,natural_slot,50,11,35,49,False
llama3.1-8b,fitting,03b3884a94cc,jbb,True,test,user,natural_slot,52,11,46,51,False
llama3.1-8b,fitting,03b3884a94cc,jbb,True,test,tool,natural_slot,72,11,65,71,False
llama3.1-8b,fitting,03b3884a94cc,jbb,True,test,assistant,natural_slot,61,11,55,60,False
llama3.1-8b,fitting,e065989d0498,sorry-bench,True,train,system,fixed_slot,56,17,41,55,False
llama3.1-8b,fitting,e065989d0498,sorry-bench,True,train,user,fixed_slot,67,17,61,66,True
llama3.1-8b,fitting,e065989d0498,sorry-bench,True,train,tool,fixed_slot,69,17,63,68,True
llama3.1-8b,fitting,e065989d0498,sorry-bench,True,train,assistant,fixed_slot,67,17,61,66,True
llama3.1-8b,fitting,e065989d0498,sorry-bench,True,train,system,natural_slot,56,17,41,55,False
llama3.1-8b,fitting,e065989d0498,sorry-bench,True,train,user,natural_slot,58,17,52,57,False
llama3.1-8b,fitting,e065989d0498,sorry-bench,True,train,tool,natural_slot,77,17,71,76,False
llama3.1-8b,fitting,e065989d0498,sorry-bench,True,train,assistant,natural_slot,67,17,61,66,False
llama3.1-8b,fitting,74d9290edaa3,advbench,True,test,system,fixed_slot,57,18,42,56,False
llama3.1-8b,fitting,74d9290edaa3,advbench,True,test,user,fixed_slot,68,18,62,67,True
llama3.1-8b,fitting,74d9290edaa3,advbench,True,test,tool,fixed_slot,71,18,64,70,True
llama3.1-8b,fitting,74d9290edaa3,advbench,True,test,assistant,fixed_slot,68,18,62,67,True
llama3.1-8b,fitting,74d9290edaa3,advbench,True,test,system,natural_slot,57,18,42,56,False
llama3.1-8b,fitting,74d9290edaa3,advbench,True,test,user,natural_slot,59,18,53,58,False
llama3.1-8b,fitting,74d9290edaa3,advbench,True,test,tool,natural_slot,79,18,72,78,False
llama3.1-8b,fitting,74d9290edaa3,advbench,True,test,assistant,natural_slot,68,18,62,67,False
llama3.1-8b,fitting,c1864ca64cf4,jbb,True,test,system,fixed_slot,58,19,43,57,False
llama3.1-8b,fitting,c1864ca64cf4,jbb,True,test,user,fixed_slot,69,19,63,68,True
llama3.1-8b,fitting,c1864ca64cf4,jbb,True,test,tool,fixed_slot,72,19,65,71,True
llama3.1-8b,fitting,c1864ca64cf4,jbb,True,test,assistant,fixed_slot,69,19,63,68,True
llama3.1-8b,fitting,c1864ca64cf4,jbb,True,test,system,natural_slot,58,19,43,57,False
llama3.1-8b,fitting,c1864ca64cf4,jbb,True,test,user,natural_slot,60,19,54,59,False
llama3.1-8b,fitting,c1864ca64cf4,jbb,True,test,tool,natural_slot,80,19,73,79,False
llama3.1-8b,fitting,c1864ca64cf4,jbb,True,test,assistant,natural_slot,69,19,63,68,False
llama3.1-8b,fitting,fdb336a5c283,alpaca,False,train,system,fixed_slot,48,9,33,47,False
llama3.1-8b,fitting,fdb336a5c283,alpaca,False,train,user,fixed_slot,59,9,53,58,True
llama3.1-8b,fitting,fdb336a5c283,alpaca,False,train,tool,fixed_slot,62,10,55,61,True
llama3.1-8b,fitting,fdb336a5c283,alpaca,False,train,assistant,fixed_slot,59,9,53,58,True
llama3.1-8b,fitting,fdb336a5c283,alpaca,False,train,system,natural_slot,48,9,33,47,False
llama3.1-8b,fitting,fdb336a5c283,alpaca,False,train,user,natural_slot,50,9,44,49,False
llama3.1-8b,fitting,fdb336a5c283,alpaca,False,train,tool,natural_slot,70,10,63,69,False
llama3.1-8b,fitting,fdb336a5c283,alpaca,False,train,assistant,natural_slot,59,9,53,58,False
llama3.1-8b,fitting,56ad48744625,xstest_safe,False,train,system,fixed_slot,54,15,39,53,False
llama3.1-8b,fitting,56ad48744625,xstest_safe,False,train,user,fixed_slot,65,15,59,64,True
llama3.1-8b,fitting,56ad48744625,xstest_safe,False,train,tool,fixed_slot,66,15,60,65,True
