model,kind,uid,source,harmful,split,role,design,n_tokens,content_tokens,t_inst,t_post_inst,slot_is_fixed
qwen2.5-7b,fitting,e6c7300b92e2,alpaca,False,train,tool,natural_slot,62,18,52,61,False
qwen2.5-7b,fitting,e6c7300b92e2,alpaca,False,train,assistant,natural_slot,46,18,40,45,False
qwen2.5-7b,fitting,f7a69b7b29aa,xstest_safe,False,train,system,fixed_slot,26,9,11,25,False
qwen2.5-7b,fitting,f7a69b7b29aa,xstest_safe,False,train,user,fixed_slot,37,9,31,36,True
qwen2.5-7b,fitting,f7a69b7b29aa,xstest_safe,False,train,tool,fixed_slot,45,9,35,44,True
qwen2.5-7b,fitting,f7a69b7b29aa,xstest_safe,False,train,assistant,fixed_slot,37,9,31,36,True
qwen2.5-7b,fitting,f7a69b7b29aa,xstest_safe,False,train,system,natural_slot,26,9,11,25,False
qwen2.5-7b,fitting,f7a69b7b29aa,xstest_safe,False,train,user,natural_slot,28,9,22,27,False
qwen2.5-7b,fitting,f7a69b7b29aa,xstest_safe,False,train,tool,natural_slot,53,9,43,52,False
qwen2.5-7b,fitting,f7a69b7b29aa,xstest_safe,False,train,assistant,natural_slot,37,9,31,36,False
qwen2.5-7b,fitting,f4ab3769e5af,alpaca,False,train,system,fixed_slot,35,18,20,34,False
qwen2.5-7b,fitting,f4ab3769e5af,alpaca,False,train,user,fixed_slot,46,18,40,45,True
qwen2.5-7b,fitting,f4ab3769e5af,alpaca,False,train,tool,fixed_slot,54,18,44,53,True
qwen2.5-7b,fitting,f4ab3769e5af,alpaca,False,train,assistant,fixed_slot,46,18,40,45,True
qwen2.5-7b,fitting,f4ab3769e5af,alpaca,False,train,system,natural_slot,35,18,20,34,False
qwen2.5-7b,fitting,f4ab3769e5af,alpaca,False,train,user,natural_slot,37,18,31,36,False
qwen2.5-7b,fitting,f4ab3769e5af,alpaca,False,train,tool,natural_slot,62,18,52,61,False
qwen2.5-7b,fitting,f4ab3769e5af,alpaca,False,train,assistant,natural_slot,46,18,40,45,False
qwen2.5-7b,fitting,39e52d86773d,xstest_safe,False,train,system,fixed_slot,28,11,13,27,False
qwen2.5-7b,fitting,39e52d86773d,xstest_safe,False,train,user,fixed_slot,39,11,33,38,True
qwen2.5-7b,fitting,39e52d86773d,xstest_safe,False,train,tool,fixed_slot,47,11,37,46,True
qwen2.5-7b,fitting,39e52d86773d,xstest_safe,False,train,assistant,fixed_slot,39,11,33,38,True
qwen2.5-7b,fitting,39e52d86773d,xstest_safe,False,train,system,natural_slot,28,11,13,27,False
qwen2.5-7b,fitting,39e52d86773d,xstest_safe,False,train,user,natural_slot,30,11,24,29,False
qwen2.5-7b,fitting,39e52d86773d,xstest_safe,False,train,tool,natural_slot,55,11,45,54,False
qwen2.5-7b,fitting,39e52d86773d,xstest_safe,False,train,assistant,natural_slot,39,11,33,38,False
qwen2.5-7b,fitting,5630662f55d7,alpaca,False,train,system,fixed_slot,27,10,12,26,False
qwen2.5-7b,fitting,5630662f55d7,alpaca,False,train,user,fixed_slot,38,10,32,37,True
qwen2.5-7b,fitting,5630662f55d7,alpaca,False,train,tool,fixed_slot,46,10,36,45,True
qwen2.5-7b,fitting,5630662f55d7,alpaca,False,train,assistant,fixed_slot,38,10,32,37,True
qwen2.5-7b,fitting,5630662f55d7,alpaca,False,train,system,natural_slot,27,10,12,26,False
qwen2.5-7b,fitting,5630662f55d7,alpaca,False,train,user,natural_slot,29,10,23,28,False
qwen2.5-7b,fitting,5630662f55d7,alpaca,False,train,tool,natural_slot,54,10,44,53,False
qwen2.5-7b,fitting,5630662f55d7,alpaca,False,train,assistant,natural_slot,38,10,32,37,False
qwen2.5-7b,fitting,47b44131f077,xstest_safe,False,train,system,fixed_slot,28,11,13,27,False
qwen2.5-7b,fitting,47b44131f077,xstest_safe,False,train,user,fixed_slot,39,11,33,38,True
qwen2.5-7b,fitting,47b44131f077,xstest_safe,False,train,tool,fixed_slot,47,11,37,46,True
qwen2.5-7b,fitting,47b44131f077,xstest_safe,False,train,assistant,fixed_slot,39,11,33,38,True
qwen2.5-7b,fitting,47b44131f077,xstest_safe,False,train,system,natural_slot,28,11,13,27,False
qwen2.5-7b,fitting,47b44131f077,xstest_safe,False,train,user,natural_slot,30,11,24,29,False
qwen2.5-7b,fitting,47b44131f077,xstest_safe,False,train,tool,natural_slot,55,11,45,54,False
qwen2.5-7b,fitting,47b44131f077,xstest_safe,False,train,assistant,natural_slot,39,11,33,38,False
qwen2.5-7b,fitting,421eb2bb577f,alpaca,False,train,system,fixed_slot,36,19,21,35,False
qwen2.5-7b,fitting,421eb2bb577f,alpaca,False,train,user,fixed_slot,47,19,41,46,True
qwen2.5-7b,fitting,421eb2bb577f,alpaca,False,train,tool,fixed_slot,55,19,45,54,True
qwen2.5-7b,fitting,421eb2bb577f,alpaca,False,train,assistant,fixed_slot,47,19,41,46,True
qwen2.5-7b,fitting,421eb2bb577f,alpaca,False,train,system,natural_slot,36,19,21,35,False
qwen2.5-7b,fitting,421eb2bb577f,alpaca,False,train,user,natural_slot,38,19,32,37,False
qwen2.5-7b,fitting,421eb2bb577f,alpaca,False,train,tool,natural_slot,63,19,53,62,False
qwen2.5-7b,fitting,421eb2bb577f,alpaca,False,train,assistant,natural_slot,47,19,41,46,False
qwen2.5-7b,fitting,480d4b7c1ff5,xstest_safe,False,train,system,fixed_slot,25,8,10,24,False
qwen2.5-7b,fitting,480d4b7c1ff5,xstest_safe,False,train,user,fixed_slot,36,8,30,35,True
qwen2.5-7b,fitting,480d4b7c1ff5,xstest_safe,False,train,tool,fixed_slot,44,8,34,43,True
qwen2.5-7b,fitting,480d4b7c1ff5,xstest_safe,False,train,assistant,fixed_slot,36,8,30,35,True
qwen2.5-7b,fitting,480d4b7c1ff5,xstest_safe,False,train,system,natural_slot,25,8,10,24,False
qwen2.5-7b,fitting,480d4b7c1ff5,xstest_safe,False,train,user,natural_slot,27,8,21,26,False
qwen2.5-7b,fitting,480d4b7c1ff5,xstest_safe,False,train,tool,natural_slot,52,8,42,51,False
qwen2.5-7b,fitting,480d4b7c1ff5,xstest_safe,False,train,assistant,natural_slot,36,8,30,35,False
qwen2.5-7b,fitting,bf366b2d1e86,alpaca,False,train,system,fixed_slot,35,18,20,34,False
qwen2.5-7b,fitting,bf366b2d1e86,alpaca,False,train,user,fixed_slot,46,18,40,45,True
qwen2.5-7b,fitting,bf366b2d1e86,alpaca,False,train,tool,fixed_slot,54,18,44,53,True
qwen2.5-7b,fitting,bf366b2d1e86,alpaca,False,train,assistant,fixed_slot,46,18,40,45,True
qwen2.5-7b,fitting,bf366b2d1e86,alpaca,False,train,system,natural_slot,35,18,20,34,False
qwen2.5-7b,fitting,bf366b2d1e86,alpaca,False,train,user,natural_slot,37,18,31,36,False
qwen2.5-7b,fitting,bf366b2d1e86,alpaca,False,train,tool,natural_slot,62,18,52,61,False
qwen2.5-7b,fitting,bf366b2d1e86,alpaca,False,train,assistant,natural_slot,46,18,40,45,False
qwen2.5-7b,fitting,34a2fead1622,xstest_safe,False,train,system,fixed_slot,26,9,11,25,False
qwen2.5-7b,fitting,34a2fead1622,xstest_safe,False,train,user,fixed_slot,37,9,31,36,True
qwen2.5-7b,fitting,34a2fead1622,xstest_safe,False,train,tool,fixed_slot,45,9,35,44,True
qwen2.5-7b,fitting,34a2fead1622,xstest_safe,False,train,assistant,fixed_slot,37,9,31,36,True
qwen2.5-7b,fitting,34a2fead1622,xstest_safe,False,train,system,natural_slot,26,9,11,25,False
qwen2.5-7b,fitting,34a2fead1622,xstest_safe,False,train,user,natural_slot,28,9,22,27,False
qwen2.5-7b,fitting,34a2fead1622,xstest_safe,False,train,tool,natural_slot,53,9,43,52,False
qwen2.5-7b,fitting,34a2fead1622,xstest_safe,False,train,assistant,natural_slot,37,9,31,36,False
qwen2.5-7b,fitting,8e5278276997,alpaca,False,train,system,fixed_slot,26,9,11,25,False
qwen2.5-7b,fitting,8e5278276997,alpaca,False,train,user,fixed_slot,37,9,31,36,True
qwen2.5-7b,fitting,8e5278276997,alpaca,False,train,tool,fixed_slot,45,9,35,44,True
qwen2.5-7b,fitting,8e5278276997,alpaca,False,train,assistant,fixed_slot,37,9,31,36,True
qwen2.5-7b,fitting,8e5278276997,alpaca,False,train,system,natural_slot,26,9,11,25,False
qwen2.5-7b,fitting,8e5278276997,alpaca,False,train,user,natural_slot,28,9,22,27,False
qwen2.5-7b,fitting,8e5278276997,alpaca,False,train,tool,natural_slot,53,9,43,52,False
qwen2.5-7b,fitting,8e5278276997,alpaca,False,train,assistant,natural_slot,37,9,31,36,False
qwen2.5-7b,fitting,2b5e736e4a2a,xstest_safe,False,test,system,fixed_slot,28,11,13,27,False
qwen2.5-7b,fitting,2b5e736e4a2a,xstest_safe,False,test,user,fixed_slot,39,11,33,38,True
qwen2.5-7b,fitting,2b5e736e4a2a,xstest_safe,False,test,tool,fixed_slot,47,11,37,46,True
qwen2.5-7b,fitting,2b5e736e4a2a,xstest_safe,False,test,assistant,fixed_slot,39,11,33,38,True
qwen2.5-7b,fitting,2b5e736e4a2a,xstest_safe,False,test,system,natural_slot,28,11,13,27,False
qwen2.5-7b,fitting,2b5e736e4a2a,xstest_safe,False,test,user,natural_slot,30,11,24,29,False
qwen2.5-7b,fitting,2b5e736e4a2a,xstest_safe,False,test,tool,natural_slot,55,11,45,54,False
qwen2.5-7b,fitting,2b5e736e4a2a,xstest_safe,False,test,assistant,natural_slot,39,11,33,38,False
qwen2.5-7b,fitting,1af98bfb1de6,alpaca,False,test,system,fixed_slot,28,11,13,27,False
qwen2.5-7b,fitting,1af98bfb1de6,alpaca,False,test,user,fixed_slot,39,11,33,38,True
qwen2.5-7b,fitting,1af98bfb1de6,alpaca,False,test,tool,fixed_slot,47,11,37,46,True
qwen2.5-7b,fitting,1af98bfb1de6,alpaca,False,test,assistant,fixed_slot,39,11,33,38,True
qwen2.5-7b,fitting,1af98bfb1de6,alpaca,False,test,system,natural_slot,28,11,13,27,False
qwen2.5-7b,fitting,1af98bfb1de6,alpaca,False,test,user,natural_slot,30,11,24,29,False
qwen2.5-7b,fitting,1af98bfb1de6,alpaca,False,test,tool,natural_slot,55,11,45,54,False
qwen2.5-7b,fitting,1af98bfb1de6,alpaca,False,test,assistant,natural_slot,39,11,33,38,False
qwen2.5-7b,fitting,d671e1bf38a2,xstest_safe,False,train,system,fixed_slot,30,13,15,29,False
qwen2.5-7b,fitting,d671e1bf38a2,xstest_safe,False,train,user,fixed_slot,41,13,35,40,True
qwen2.5-7b,fitting,d671e1bf38a2,xstest_safe,False,train,tool,fixed_slot,49,13,39,48,True
qwen2.5-7b,fitting,d671e1bf38a2,xstest_safe,False,train,assistant,fixed_slot,41,13,35,40,True
qwen2.5-7b,fitting,d671e1bf38a2,xstest_safe,False,train,system,natural_slot,30,13,15,29,False
qwen2.5-7b,fitting,d671e1bf38a2,xstest_safe,False,train,user,natural_slot,32,13,26,31,False
qwen2.5-7b,fitting,d671e1bf38a2,xstest_safe,False,train,tool,natural_slot,57,13,47,56,False
qwen2.5-7b,fitting,d671e1bf38a2,xstest_safe,False,train,assistant,natural_slot,41,13,35,40,False
qwen2.5-7b,fitting,f6efc7498017,alpaca,False,train,system,fixed_slot,36,19,21,35,False
qwen2.5-7b,fitting,f6efc7498017,alpaca,False,train,user,fixed_slot,47,19,41,46,True
qwen2.5-7b,fitting,f6efc7498017,alpaca,False,train,tool,fixed_slot,56,19,45,55,True
qwen2.5-7b,fitting,f6efc7498017,alpaca,False,train,assistant,fixed_slot,47,19,41,46,True
qwen2.5-7b,fitting,f6efc7498017,alpaca,False,train,system,natural_slot,36,19,21,35,False
qwen2.5-7b,fitting,f6efc7498017,alpaca,False,train,user,natural_slot,38,19,32,37,False
qwen2.5-7b,fitting,f6efc7498017,alpaca,False,train,tool,natural_slot,64,19,53,63,False
qwen2.5-7b,fitting,f6efc7498017,alpaca,False,train,assistant,natural_slot,47,19,41,46,False
qwen2.5-7b,fitting,73db10f47abc,xstest_safe,False,test,system,fixed_slot,25,8,10,24,False
qwen2.5-7b,fitting,73db10f47abc,xstest_safe,False,test,user,fixed_slot,36,8,30,35,True
qwen2.5-7b,fitting,73db10f47abc,xstest_safe,False,test,tool,fixed_slot,44,8,34,43,True
qwen2.5-7b,fitting,73db10f47abc,xstest_safe,False,test,assistant,fixed_slot,36,8,30,35,True
qwen2.5-7b,fitting,73db10f47abc,xstest_safe,False,test,system,natural_slot,25,8,10,24,False
qwen2.5-7b,fitting,73db10f47abc,xstest_safe,False,test,user,natural_slot,27,8,21,26,False
qwen2.5-7b,fitting,73db10f47abc,xstest_safe,False,test,tool,natural_slot,52,8,42,51,False
qwen2.5-7b,fitting,73db10f47abc,xstest_safe,False,test,assistant,natural_slot,36,8,30,35,False
qwen2.5-7b,fitting,931401f4ecf1,alpaca,False,train,system,fixed_slot,31,14,16,30,False
qwen2.5-7b,fitting,931401f4ecf1,alpaca,False,train,user,fixed_slot,42,14,36,41,True
qwen2.5-7b,fitting,931401f4ecf1,alpaca,False,train,tool,fixed_slot,50,14,40,49,True
qwen2.5-7b,fitting,931401f4ecf1,alpaca,False,train,assistant,fixed_slot,42,14,36,41,True
qwen2.5-7b,fitting,931401f4ecf1,alpaca,False,train,system,natural_slot,31,14,16,30,False
qwen2.5-7b,fitting,931401f4ecf1,alpaca,False,train,user,natural_slot,33,14,27,32,False
qwen2.5-7b,fitting,931401f4ecf1,alpaca,False,train,tool,natural_slot,58,14,48,57,False
qwen2.5-7b,fitting,931401f4ecf1,alpaca,False,train,assistant,natural_slot,42,14,36,41,False
qwen2.5-7b,fitting,285bf4693565,xstest_safe,False,train,system,fixed_slot,29,12,14,28,False
qwen2.5-7b,fitting,285bf4693565,xstest_safe,False,train,user,fixed_slot,40,12,34,39,True
qwen2.5-7b,fitting,285bf4693565,xstest_safe,False,train,tool,fixed_slot,48,12,38,47,True
qwen2.5-7b,fitting,285bf4693565,xstest_safe,False,train,assistant,fixed_slot,40,12,34,39,True
qwen2.5-7b,fitting,285bf4693565,xstest_safe,False,train,system,natural_slot,29,12,14,28,False
qwen2.5-7b,fitting,285bf4693565,xstest_safe,False,train,user,natural_slot,31,12,25,30,False
qwen2.5-7b,fitting,285bf4693565,xstest_safe,False,train,tool,natural_slot,56,12,46,55,False
qwen2.5-7b,fitting,285bf4693565,xstest_safe,False,train,assistant,natural_slot,40,12,34,39,False
qwen2.5-7b,fitting,18a1e09ae512,alpaca,False,train,system,fixed_slot,28,11,13,27,False
qwen2.5-7b,fitting,18a1e09ae512,alpaca,False,train,user,fixed_slot,39,11,33,38,True
qwen2.5-7b,fitting,18a1e09ae512,alpaca,False,train,tool,fixed_slot,47,11,37,46,True
qwen2.5-7b,fitting,18a1e09ae512,alpaca,False,train,assistant,fixed_slot,39,11,33,38,True
qwen2.5-7b,fitting,18a1e09ae512,alpaca,False,train,system,natural_slot,28,11,13,27,False
qwen2.5-7b,fitting,18a1e09ae512,alpaca,False,train,user,natural_slot,30,11,24,29,False
qwen2.5-7b,fitting,18a1e09ae512,alpaca,False,train,tool,natural_slot,55,11,45,54,False
qwen2.5-7b,fitting,18a1e09ae512,alpaca,False,train,assistant,natural_slot,39,11,33,38,False
qwen2.5-7b,fitting,a28bebd68e95,xstest_safe,False,test,system,fixed_slot,30,13,15,29,False
qwen2.5-7b,fitting,a28bebd68e95,xstest_safe,False,test,user,fixed_slot,41,13,35,40,True
qwen2.5-7b,fitting,a28bebd68e95,xstest_safe,False,test,tool,fixed_slot,49,13,39,48,True
qwen2.5-7b,fitting,a28bebd68e95,xstest_safe,False,test,assistant,fixed_slot,41,13,35,40,True
qwen2.5-7b,fitting,a28bebd68e95,xstest_safe,False,test,system,natural_slot,30,13,15,29,False
qwen2.5-7b,fitting,a28bebd68e95,xstest_safe,False,test,user,natural_slot,32,13,26,31,False
qwen2.5-7b,fitting,a28bebd68e95,xstest_safe,False,test,tool,natural_slot,57,13,47,56,False
qwen2.5-7b,fitting,a28bebd68e95,xstest_safe,False,test,assistant,natural_slot,41,13,35,40,False
qwen2.5-7b,fitting,a761eed5c1f4,alpaca,False,test,system,fixed_slot,32,15,17,31,False
qwen2.5-7b,fitting,a761eed5c1f4,alpaca,False,test,user,fixed_slot,43,15,37,42,True
qwen2.5-7b,fitting,a761eed5c1f4,alpaca,False,test,tool,fixed_slot,52,15,41,51,True
qwen2.5-7b,fitting,a761eed5c1f4,alpaca,False,test,assistant,fixed_slot,43,15,37,42,True
qwen2.5-7b,fitting,a761eed5c1f4,alpaca,False,test,system,natural_slot,32,15,17,31,False
qwen2.5-7b,fitting,a761eed5c1f4,alpaca,False,test,user,natural_slot,34,15,28,33,False
qwen2.5-7b,fitting,a761eed5c1f4,alpaca,False,test,tool,natural_slot,60,15,49,59,False
qwen2.5-7b,fitting,a761eed5c1f4,alpaca,False,test,assistant,natural_slot,43,15,37,42,False
qwen2.5-7b,fitting,6ca973466e42,xstest_safe,False,train,system,fixed_slot,26,9,11,25,False
qwen2.5-7b,fitting,6ca973466e42,xstest_safe,False,train,user,fixed_slot,37,9,31,36,True
qwen2.5-7b,fitting,6ca973466e42,xstest_safe,False,train,tool,fixed_slot,45,9,35,44,True
qwen2.5-7b,fitting,6ca973466e42,xstest_safe,False,train,assistant,fixed_slot,37,9,31,36,True
qwen2.5-7b,fitting,6ca973466e42,xstest_safe,False,train,system,natural_slot,26,9,11,25,False
qwen2.5-7b,fitting,6ca973466e42,xstest_safe,False,train,user,natural_slot,28,9,22,27,False
qwen2.5-7b,fitting,6ca973466e42,xstest_safe,False,train,tool,natural_slot,53,9,43,52,False
qwen2.5-7b,fitting,6ca973466e42,xstest_safe,False,train,assistant,natural_slot,37,9,31,36,False
qwen2.5-7b,fitting,1131bd5fd31e,alpaca,False,train,system,fixed_slot,29,12,14,28,False
qwen2.5-7b,fitting,1131bd5fd31e,alpaca,False,train,user,fixed_slot,40,12,34,39,True
qwen2.5-7b,fitting,1131bd5fd31e,alpaca,False,train,tool,fixed_slot,49,12,38,48,True
qwen2.5-7b,fitting,1131bd5fd31e,alpaca,False,train,assistant,fixed_slot,40,12,34,39,True
qwen2.5-7b,fitting,1131bd5fd31e,alpaca,False,train,system,natural_slot,29,12,14,28,False
qwen2.5-7b,fitting,1131bd5fd31e,alpaca,False,train,user,natural_slot,31,12,25,30,False
qwen2.5-7b,fitting,1131bd5fd31e,alpaca,False,train,tool,natural_slot,57,12,46,56,False
qwen2.5-7b,fitting,1131bd5fd31e,alpaca,False,train,assistant,natural_slot,40,12,34,39,False
qwen2.5-7b,fitting,dc4d873a47cb,xstest_safe,False,train,system,fixed_slot,31,14,16,30,False
qwen2.5-7b,fitting,dc4d873a47cb,xstest_safe,False,train,user,fixed_slot,42,14,36,41,True
qwen2.5-7b,fitting,dc4d873a47cb,xstest_safe,False,train,tool,fixed_slot,50,14,40,49,True
qwen2.5-7b,fitting,dc4d873a47cb,xstest_safe,False,train,assistant,fixed_slot,42,14,36,41,True
qwen2.5-7b,fitting,dc4d873a47cb,xstest_safe,False,train,system,natural_slot,31,14,16,30,False
qwen2.5-7b,fitting,dc4d873a47cb,xstest_safe,False,train,user,natural_slot,33,14,27,32,False
qwen2.5-7b,fitting,dc4d873a47cb,xstest_safe,False,train,tool,natural_slot,58,14,48,57,False
qwen2.5-7b,fitting,dc4d873a47cb,xstest_safe,False,train,assistant,natural_slot,42,14,36,41,False
qwen2.5-7b,fitting,8f0dd610956c,alpaca,False,train,system,fixed_slot,27,10,12,26,False
qwen2.5-7b,fitting,8f0dd610956c,alpaca,False,train,user,fixed_slot,38,10,32,37,True
qwen2.5-7b,fitting,8f0dd610956c,alpaca,False,train,tool,fixed_slot,46,10,36,45,True
qwen2.5-7b,fitting,8f0dd610956c,alpaca,False,train,assistant,fixed_slot,38,10,32,37,True
qwen2.5-7b,fitting,8f0dd610956c,alpaca,False,train,system,natural_slot,27,10,12,26,False
qwen2.5-7b,fitting,8f0dd610956c,alpaca,False,train,user,natural_slot,29,10,23,28,False
qwen2.5-7b,fitting,8f0dd610956c,alpaca,False,train,tool,natural_slot,54,10,44,53,False
qwen2.5-7b,fitting,8f0dd610956c,alpaca,False,train,assistant,natural_slot,38,10,32,37,False
qwen2.5-7b,fitting,2982fc9f990b,xstest_safe,False,train,system,fixed_slot,28,11,13,27,False
qwen2.5-7b,fitting,2982fc9f990b,xstest_safe,False,train,user,fixed_slot,39,11,33,38,True
qwen2.5-7b,fitting,2982fc9f990b,xstest_safe,False,train,tool,fixed_slot,47,11,37,46,True
qwen2.5-7b,fitting,2982fc9f990b,xstest_safe,False,train,assistant,fixed_slot,39,11,33,38,True
qwen2.5-7b,fitting,2982fc9f990b,xstest_safe,False,train,system,natural_slot,28,11,13,27,False
qwen2.5-7b,fitting,2982fc9f990b,xstest_safe,False,train,user,natural_slot,30,11,24,29,False
qwen2.5-7b,fitting,2982fc9f990b,xstest_safe,False,train,tool,natural_slot,55,11,45,54,False
qwen2.5-7b,fitting,2982fc9f990b,xstest_safe,False,train,assistant,natural_slot,39,11,33,38,False
qwen2.5-7b,fitting,0f33cd0dad59,alpaca,False,train,system,fixed_slot,26,9,11,25,False
qwen2.5-7b,fitting,0f33cd0dad59,alpaca,False,train,user,fixed_slot,37,9,31,36,True
qwen2.5-7b,fitting,0f33cd0dad59,alpaca,False,train,tool,fixed_slot,45,9,35,44,True
qwen2.5-7b,fitting,0f33cd0dad59,alpaca,False,train,assistant,fixed_slot,37,9,31,36,True
qwen2.5-7b,fitting,0f33cd0dad59,alpaca,False,train,system,natural_slot,26,9,11,25,False
qwen2.5-7b,fitting,0f33cd0dad59,alpaca,False,train,user,natural_slot,28,9,22,27,False
qwen2.5-7b,fitting,0f33cd0dad59,alpaca,False,train,tool,natural_slot,53,9,43,52,False
qwen2.5-7b,fitting,0f33cd0dad59,alpaca,False,train,assistant,natural_slot,37,9,31,36,False
qwen2.5-7b,fitting,0a8b47d3e87e,xstest_safe,False,train,system,fixed_slot,25,8,10,24,False
qwen2.5-7b,fitting,0a8b47d3e87e,xstest_safe,False,train,user,fixed_slot,36,8,30,35,True
qwen2.5-7b,fitting,0a8b47d3e87e,xstest_safe,False,train,tool,fixed_slot,44,8,34,43,True
qwen2.5-7b,fitting,0a8b47d3e87e,xstest_safe,False,train,assistant,fixed_slot,36,8,30,35,True
qwen2.5-7b,fitting,0a8b47d3e87e,xstest_safe,False,train,system,natural_slot,25,8,10,24,False
qwen2.5-7b,fitting,0a8b47d3e87e,xstest_safe,False,train,user,natural_slot,27,8,21,26,False
qwen2.5-7b,fitting,0a8b47d3e87e,xstest_safe,False,train,tool,natural_slot,52,8,42,51,False
qwen2.5-7b,fitting,0a8b47d3e87e,xstest_safe,False,train,assistant,natural_slot,36,8,30,35,False
qwen2.5-7b,fitting,0311daf1a2f4,alpaca,False,train,system,fixed_slot,29,12,14,28,False
qwen2.5-7b,fitting,0311daf1a2f4,alpaca,False,train,user,fixed_slot,40,12,34,39,True
qwen2.5-7b,fitting,0311daf1a2f4,alpaca,False,train,tool,fixed_slot,48,12,38,47,True
qwen2.5-7b,fitting,0311daf1a2f4,alpaca,False,train,assistant,fixed_slot,40,12,34,39,True
qwen2.5-7b,fitting,0311daf1a2f4,alpaca,False,train,system,natural_slot,29,12,14,28,False
qwen2.5-7b,fitting,0311daf1a2f4,alpaca,False,train,user,natural_slot,31,12,25,30,False
qwen2.5-7b,fitting,0311daf1a2f4,alpaca,False,train,tool,natural_slot,56,12,46,55,False
qwen2.5-7b,fitting,0311daf1a2f4,alpaca,False,train,assistant,natural_slot,40,12,34,39,False
qwen2.5-7b,fitting,6f485355c12e,xstest_safe,False,train,system,fixed_slot,26,9,11,25,False
qwen2.5-7b,fitting,6f485355c12e,xstest_safe,False,train,user,fixed_slot,37,9,31,36,True
qwen2.5-7b,fitting,6f485355c12e,xstest_safe,False,train,tool,fixed_slot,45,9,35,44,True
qwen2.5-7b,fitting,6f485355c12e,xstest_safe,False,train,assistant,fixed_slot,37,9,31,36,True
qwen2.5-7b,fitting,6f485355c12e,xstest_safe,False,train,system,natural_slot,26,9,11,25,False
qwen2.5-7b,fitting,6f485355c12e,xstest_safe,False,train,user,natural_slot,28,9,22,27,False
qwen2.5-7b,fitting,6f485355c12e,xstest_safe,False,train,tool,natural_slot,53,9,43,52,False
qwen2.5-7b,fitting,6f485355c12e,xstest_safe,False,train,assistant,natural_slot,37,9,31,36,False
qwen2.5-7b,fitting,49acbbfc7492,alpaca,False,train,system,fixed_slot,38,21,23,37,False
qwen2.5-7b,fitting,49acbbfc7492,alpaca,False,train,user,fixed_slot,49,21,43,48,True
qwen2.5-7b,fitting,49acbbfc7492,alpaca,False,train,tool,fixed_slot,57,21,47,56,True
qwen2.5-7b,fitting,49acbbfc7492,alpaca,False,train,assistant,fixed_slot,49,21,43,48,True
qwen2.5-7b,fitting,49acbbfc7492,alpaca,False,train,system,natural_slot,38,21,23,37,False
